,Epoch,Client_id,Class_id,Label_num,Test_acc,Test_loss
388,0,44,0,48,0.7708333333333334,0.01901298202574253
389,0,44,4,13,0.6923076923076923,0.057300545275211334
390,0,45,1,40,0.9,0.012173213064670563
391,0,45,9,11,0.36363636363636365,0.16780339181423187
392,0,45,2,11,0.09090909090909091,0.13211800158023834
393,0,45,0,20,0.55,0.05992216616868973
394,0,45,6,80,0.1125,0.021245857700705528
395,0,45,4,2,0.5,0.6173995733261108
396,0,45,7,21,0.6666666666666666,0.03564348816871643
397,0,45,8,10,0.2,0.20348842442035675
398,0,45,3,7,0.5714285714285714,0.16303105652332306
399,0,46,0,57,0.7192982456140351,0.019235672429203987
400,0,46,5,35,0.9142857142857143,0.016510091722011566
401,0,46,1,72,0.8472222222222222,0.007547002751380205
402,0,46,6,6,0.16666666666666666,0.2808426022529602
403,0,46,2,15,0.2,0.10052439570426941
404,0,46,7,223,0.6771300448430493,0.0036505558528006077
405,0,46,3,27,0.7777777777777778,0.032456908375024796
406,0,46,4,7,0.7142857142857143,0.1633511483669281
407,0,47,9,102,0.37254901960784315,0.016841834411025047
408,0,47,2,30,0.4,0.04327569901943207
409,0,47,1,10,1.0,0.01766565814614296
410,0,47,0,8,0.75,0.13168372213840485
411,0,47,4,16,0.75,0.0532878078520298
412,0,47,5,6,1.0,0.06824401766061783
413,0,47,7,88,0.5681818181818182,0.01116386242210865
414,0,47,8,31,0.3225806451612903,0.060273535549640656
415,0,47,3,5,1.0,0.12971580028533936
416,0,47,6,5,0.0,0.3712247312068939
417,0,48,9,78,0.2692307692307692,0.024027271196246147
418,0,48,8,20,0.25,0.11482308804988861
419,0,48,0,81,0.6666666666666666,0.014484838582575321
420,0,48,1,12,0.9166666666666666,0.020732810720801353
421,0,48,6,72,0.125,0.024773739278316498
422,0,48,2,26,0.46153846153846156,0.0465979240834713
423,0,48,5,18,0.9444444444444444,0.028444038704037666
424,0,48,4,26,0.8461538461538461,0.02517222985625267
425,0,48,3,32,0.78125,0.026114139705896378
426,0,49,6,28,0.17857142857142858,0.06567766517400742
427,0,49,4,32,0.75,0.02488432265818119
428,0,49,9,123,0.23577235772357724,0.015420402400195599
429,0,49,8,35,0.2571428571428571,0.05640009790658951
430,0,49,5,22,0.9090909090909091,0.024769358336925507
431,0,49,7,25,0.8,0.029759226366877556
432,0,49,1,20,1.0,0.0037229731678962708
433,0,49,0,3,0.6666666666666666,0.5787013173103333
434,0,49,2,10,0.5,0.11996597051620483
435,1,0,2,42,0.0,0.20024541020393372
436,1,0,1,9,0.0,0.629245936870575
437,1,0,9,51,0.0,0.11357509344816208
438,1,0,5,41,0.0,0.17777159810066223
439,1,0,6,34,0.0,0.1710624247789383
440,1,0,4,8,0.0,0.7084321975708008
441,1,0,0,8,0.0,0.5684934258460999
442,1,0,3,28,0.0,0.1893526315689087
443,1,0,8,9,0.0,0.6086962819099426
444,1,1,5,1,0.0,7.939371109008789
445,1,1,2,34,0.0,0.2377721220254898
446,1,1,6,205,0.0,0.03082181140780449
447,1,1,3,23,0.0,0.22866372764110565
448,1,1,8,104,0.0,0.05106649920344353
449,1,1,1,13,0.07692307692307693,0.3140318989753723
450,1,1,4,5,0.0,0.9671491384506226
451,1,1,7,3,0.0,2.316943407058716
452,1,2,0,183,0.01092896174863388,0.02689361572265625
453,1,2,9,93,0.0,0.06152470037341118
454,1,2,8,23,0.043478260869565216,0.24154365062713623
455,1,2,3,14,0.0,0.3507257401943207
456,1,2,7,40,0.0,0.18961600959300995
457,1,2,5,40,0.0,0.17458826303482056
458,1,2,1,6,0.0,0.6434095501899719
459,1,2,6,44,0.0,0.14134778082370758
460,1,2,4,9,0.0,0.5033407807350159
461,1,2,2,5,0.0,1.7688032388687134
462,1,3,1,14,1.0,0.0015159215545281768
463,1,3,3,160,0.64375,0.00664195790886879
464,1,3,4,18,0.4444444444444444,0.07768720388412476
465,1,3,5,22,0.9545454545454546,0.014684465713799
466,1,3,0,53,0.7169811320754716,0.0177119392901659
467,1,3,2,79,0.6835443037974683,0.010681401938199997
468,1,4,9,59,0.847457627118644,0.009701058268547058
469,1,4,2,29,0.6206896551724138,0.03774609416723251
470,1,4,0,30,0.7666666666666667,0.02114950306713581
471,1,4,3,6,0.5,0.14894966781139374
472,1,4,8,11,0.6363636363636364,0.11545657366514206
473,1,4,6,30,0.3333333333333333,0.045875195413827896
474,1,4,7,9,1.0,0.032276932150125504
475,1,4,4,71,0.4788732394366197,0.01698140986263752
476,1,4,5,3,1.0,0.10946058481931686
477,1,5,4,75,0.6133333333333333,0.01341980416327715
478,1,5,5,30,0.9666666666666667,0.01015701238065958
479,1,5,1,94,0.9361702127659575,0.0025204706471413374
480,1,5,2,105,0.6666666666666666,0.008038962259888649
481,1,5,3,11,0.8181818181818182,0.08113475888967514
482,1,5,6,11,0.18181818181818182,0.1298893839120865
483,1,5,0,18,0.8333333333333334,0.02493349462747574
484,1,6,5,123,0.8861788617886179,0.003349490463733673
485,1,6,2,50,0.74,0.018042804673314095
486,1,6,3,20,0.6,0.05358352139592171
487,1,6,4,45,0.5333333333333333,0.026515014469623566
488,1,6,0,160,0.80625,0.004353637807071209
489,1,6,1,32,0.9375,0.004803821910172701
490,1,7,4,148,0.5878378378378378,0.00749880401417613
491,1,7,6,43,0.37209302325581395,0.035953421145677567
492,1,7,7,67,0.8955223880597015,0.004458337090909481
493,1,7,1,90,0.9,0.002410266315564513
494,1,7,5,20,1.0,0.0092396792024374
495,1,7,2,5,0.2,0.36523547768592834
496,1,7,0,15,0.9333333333333333,0.03345075994729996
497,1,7,3,8,0.625,0.10067366063594818
498,1,8,5,131,0.9312977099236641,0.002822036622092128
499,1,8,2,11,0.5454545454545454,0.121364064514637
500,1,8,0,38,0.7368421052631579,0.017660371959209442
501,1,8,4,1,0.0,2.4096884727478027
502,1,8,1,196,0.9540816326530612,0.0006959420861676335
503,1,8,3,8,0.5,0.21213388442993164
504,1,9,4,38,0.6052631578947368,0.02805640548467636
505,1,9,8,84,0.6904761904761905,0.011968501843512058
506,1,9,2,5,0.6,0.14884860813617706
507,1,9,9,15,0.7333333333333333,0.0687028020620346
508,1,9,5,13,0.9230769230769231,0.02611609175801277
509,1,9,6,38,0.18421052631578946,0.04158034548163414
510,1,9,7,18,0.7777777777777778,0.020504416897892952
511,1,9,3,21,0.8095238095238095,0.02944563888013363
512,1,9,0,12,0.5,0.09611228853464127
513,1,9,1,2,1.0,0.0014762720093131065
514,1,10,8,22,0.7272727272727273,0.03805891051888466
515,1,10,0,19,0.7894736842105263,0.046909481287002563
516,1,10,9,30,0.7666666666666667,0.021944548934698105
517,1,10,3,42,0.7857142857142857,0.01929347962141037
518,1,10,6,8,0.375,0.16309913992881775
519,1,10,7,40,0.825,0.011491489596664906
520,1,10,2,51,0.6274509803921569,0.018703347072005272
521,1,10,5,19,0.8421052631578947,0.02211378887295723
522,1,10,1,28,1.0,0.0015058008721098304
523,1,10,4,3,0.3333333333333333,0.5050528645515442
524,1,11,9,373,0.774798927613941,0.0018703449750319123
525,1,11,8,85,0.7411764705882353,0.010729602538049221
526,1,11,1,18,1.0,0.007218620739877224
527,1,11,0,18,0.7777777777777778,0.04420758783817291
528,1,11,6,19,0.2631578947368421,0.07727590948343277
529,1,11,3,35,0.7428571428571429,0.02205130271613598
530,1,11,5,33,0.8787878787878788,0.010941259562969208
531,1,11,2,7,0.7142857142857143,0.11819969117641449
532,1,11,7,6,1.0,0.016357021406292915
