Epoch,Client_id,Class_id,Label_num,Test_acc,Test_loss,Comsume_time
0,6,1,32,0.34375,0.04564214125275612,0.8380048274993896
0,6,0,160,0.0125,0.020507831126451492,0.8380048274993896
0,6,4,45,0.06666666666666667,0.04551200196146965,0.8380048274993896
0,7,7,67,0.0,0.058321308344602585,0.8380048274993896
0,7,1,90,0.3333333333333333,0.015026524662971497,0.8380048274993896
0,7,2,5,0.4,0.5990113615989685,0.8380048274993896
0,7,4,148,0.08783783783783784,0.014161895960569382,0.8380048274993896
0,7,0,15,0.0,0.22310161590576172,0.8380048274993896
0,7,5,20,0.0,0.3692677617073059,0.8380048274993896
0,7,3,8,0.625,0.14085187017917633,0.8380048274993896
0,7,6,43,0.11627906976744186,0.07330399006605148,0.8380048274993896
0,8,1,196,0.35714285714285715,0.007864948362112045,0.8380048274993896
0,8,2,11,0.36363636363636365,0.17193621397018433,0.8380048274993896
0,8,5,131,0.0,0.05595991015434265,0.8380048274993896
0,8,0,38,0.0,0.0877852663397789,0.8380048274993896
0,8,3,8,0.5,0.17255491018295288,0.8380048274993896
0,8,4,1,0.0,3.005734443664551,0.8380048274993896
0,9,4,38,0.07894736842105263,0.057342778891325,0.8380048274993896
0,9,8,84,0.4166666666666667,0.020114704966545105,0.8380048274993896
0,9,9,15,0.0,0.15094664692878723,0.8380048274993896
0,9,6,38,0.05263157894736842,0.09053212404251099,0.8380048274993896
0,9,7,18,0.0,0.23425568640232086,0.8380048274993896
0,9,0,12,0.0,0.3122377097606659,0.8380048274993896
0,9,3,21,0.6666666666666666,0.05123359337449074,0.8380048274993896
0,9,5,13,0.0,0.533582866191864,0.8380048274993896
0,9,1,2,0.0,1.0499712228775024,0.8380048274993896
0,9,2,5,0.2,0.40505552291870117,0.8380048274993896
0,10,9,30,0.03333333333333333,0.0835857167840004,0.8380048274993896
0,10,3,42,0.5714285714285714,0.027617014944553375,0.8380048274993896
0,10,7,40,0.0,0.09156220406293869,0.8380048274993896
0,10,0,19,0.0,0.18223130702972412,0.8380048274993896
0,10,2,51,0.17647058823529413,0.041824012994766235,0.8380048274993896
0,10,1,28,0.25,0.05279063433408737,0.8380048274993896
0,10,8,22,0.36363636363636365,0.0701625645160675,0.8380048274993896
0,10,5,19,0.0,0.3917955458164215,0.8380048274993896
0,10,6,8,0.125,0.4028344452381134,0.8380048274993896
0,10,4,3,0.0,0.6347030997276306,0.8380048274993896
0,11,9,373,0.04289544235924933,0.006599474232643843,0.8380048274993896
0,11,0,18,0.05555555555555555,0.2026231288909912,0.8380048274993896
0,11,5,33,0.0,0.21170346438884735,0.8380048274993896
0,11,8,85,0.4235294117647059,0.01874927058815956,0.8380048274993896
0,11,7,6,0.0,0.5337246060371399,0.8380048274993896
0,11,6,19,0.0,0.2014370560646057,0.8380048274993896
0,11,3,35,0.6285714285714286,0.02760693058371544,0.8380048274993896
0,11,1,18,0.3333333333333333,0.07432717829942703,0.8380048274993896
0,11,2,7,0.14285714285714285,0.34139004349708557,0.8380048274993896
0,11,4,9,0.2222222222222222,0.24912633001804352,0.8380048274993896
0,12,7,14,0.0,0.3145194947719574,0.8380048274993896
0,12,8,44,0.38636363636363635,0.04439637437462807,0.8380048274993896
0,12,2,39,0.28205128205128205,0.04849223047494888,0.8380048274993896
0,12,5,43,0.0,0.1713206171989441,0.8380048274993896
0,12,4,14,0.2857142857142857,0.14624550938606262,0.8380048274993896
0,12,9,8,0.0,0.33444786071777344,0.8380048274993896
0,12,0,2,0.0,1.7047433853149414,0.8380048274993896
0,12,6,1,0.0,5.226202487945557,0.8380048274993896
0,13,5,52,0.0,0.14671531319618225,0.8380048274993896
0,13,6,68,0.07352941176470588,0.04862368479371071,0.8380048274993896
0,13,8,28,0.4642857142857143,0.05722557753324509,0.8380048274993896
0,13,7,46,0.0,0.08952249586582184,0.8380048274993896
0,13,2,13,0.3076923076923077,0.1415039598941803,0.8380048274993896
0,13,1,21,0.23809523809523808,0.07098172605037689,0.8380048274993896
0,13,0,7,0.0,0.5594985485076904,0.8380048274993896
0,13,9,12,0.16666666666666666,0.15924672782421112,0.8380048274993896
0,13,4,4,0.5,0.34532785415649414,0.8380048274993896
0,14,8,36,0.4444444444444444,0.05190662667155266,0.8380048274993896
0,14,7,51,0.0,0.0821678414940834,0.8380048274993896
0,14,0,9,0.1111111111111111,0.3935357332229614,0.8380048274993896
0,14,3,109,0.5504587155963303,0.010945785790681839,0.8380048274993896
0,14,2,25,0.28,0.07464107125997543,0.8380048274993896
0,14,1,51,0.29411764705882354,0.03192708268761635,0.8380048274993896
0,14,9,10,0.0,0.19982139766216278,0.8380048274993896
0,14,6,1,0.0,2.7080397605895996,0.8380048274993896
0,14,5,5,0.0,1.3575193881988525,0.8380048274993896
0,14,4,4,0.0,0.5185724496841431,0.8380048274993896
0,15,0,165,0.024242424242424242,0.020104078575968742,0.8380048274993896
0,15,1,73,0.3972602739726027,0.01890142634510994,0.8380048274993896
0,15,2,84,0.2619047619047619,0.026138976216316223,0.8380048274993896
0,15,3,30,0.5333333333333333,0.03614697977900505,0.8380048274993896
0,16,7,22,0.0,0.18357357382774353,0.8380048274993896
0,16,3,71,0.4788732394366197,0.019086234271526337,0.8380048274993896
0,16,1,40,0.425,0.031356461346149445,0.8380048274993896
0,16,9,49,0.04081632653061224,0.046087268739938736,0.8380048274993896
0,16,2,52,0.34615384615384615,0.03655758127570152,0.8380048274993896
0,16,8,39,0.358974358974359,0.04767845571041107,0.8380048274993896
0,16,5,49,0.0,0.14264769852161407,0.8380048274993896
0,16,4,47,0.1276595744680851,0.043652042746543884,0.8380048274993896
0,16,6,12,0.0,0.2738276422023773,0.8380048274993896
0,16,0,13,0.0,0.30385756492614746,0.8380048274993896
0,17,4,56,0.10714285714285714,0.037217579782009125,0.8380048274993896
0,17,3,75,0.5733333333333334,0.01578540727496147,0.8380048274993896
0,17,5,25,0.0,0.27762678265571594,0.8380048274993896
0,17,1,5,0.4,0.31005293130874634,0.8380048274993896
0,17,6,74,0.08108108108108109,0.046351078897714615,0.8380048274993896
0,17,2,128,0.28125,0.015939796343445778,0.8380048274993896
0,17,0,10,0.0,0.3494245111942291,0.8380048274993896
0,18,1,11,0.2727272727272727,0.12931567430496216,0.8380048274993896
0,18,4,72,0.05555555555555555,0.02836218848824501,0.8380048274993896
0,18,5,62,0.0,0.11250287294387817,0.8380048274993896
0,18,6,75,0.08,0.04618255794048309,0.8380048274993896
0,18,0,44,0.022727272727272728,0.07982592284679413,0.8380048274993896
0,18,7,97,0.0,0.045119743794202805,0.8380048274993896
0,18,3,1,1.0,0.48163795471191406,0.8380048274993896
0,18,2,3,0.0,0.5618724822998047,0.8380048274993896
0,19,1,101,0.24752475247524752,0.015454381704330444,0.8380048274993896
0,19,3,121,0.5537190082644629,0.01028861291706562,0.8380048274993896
0,19,0,51,0.0392156862745098,0.06901631504297256,0.8380048274993896
0,19,4,91,0.0989010989010989,0.021546533331274986,0.8380048274993896
0,19,2,2,0.5,0.7342182993888855,0.8380048274993896
0,20,5,124,0.0,0.05660732463002205,0.8380048274993896
0,20,8,91,0.32967032967032966,0.01947764679789543,0.8380048274993896
0,20,6,31,0.03225806451612903,0.1145571693778038,0.8380048274993896
0,20,1,16,0.1875,0.09310971200466156,0.8380048274993896
0,20,7,52,0.0,0.08259442448616028,0.8380048274993896
0,20,0,15,0.0,0.22293882071971893,0.8380048274993896
0,20,3,18,0.6111111111111112,0.07074941694736481,0.8380048274993896
0,20,2,15,0.26666666666666666,0.1519266963005066,0.8380048274993896
0,20,4,1,0.0,3.2429604530334473,0.8380048274993896
0,21,0,33,0.0,0.10645359009504318,0.8380048274993896
0,21,4,65,0.06153846153846154,0.03316063806414604,0.8380048274993896
0,21,5,1,0.0,5.064186096191406,0.8380048274993896
0,21,6,94,0.06382978723404255,0.03589560464024544,0.8380048274993896
0,21,2,84,0.23809523809523808,0.025461619719862938,0.8380048274993896
0,21,1,13,0.46153846153846156,0.12147914618253708,0.8380048274993896
0,21,8,7,0.2857142857142857,0.24788060784339905,0.8380048274993896
0,21,3,28,0.5714285714285714,0.04826563969254494,0.8380048274993896
0,21,7,20,0.0,0.20642313361167908,0.8380048274993896
0,22,1,14,0.35714285714285715,0.09712608903646469,0.8380048274993896
0,22,5,56,0.0,0.12829916179180145,0.8380048274993896
0,22,0,116,0.017241379310344827,0.02959488146007061,0.8380048274993896
0,22,9,18,0.1111111111111111,0.1521575152873993,0.8380048274993896
0,22,6,16,0.125,0.1985272914171219,0.8380048274993896
0,22,4,2,0.0,1.7809321880340576,0.8380048274993896
0,22,7,10,0.0,0.3937942385673523,0.8380048274993896
0,22,8,5,0.8,0.21195094287395477,0.8380048274993896
0,22,2,3,0.0,0.8872576355934143,0.8380048274993896
0,23,1,108,0.26851851851851855,0.014423813670873642,0.8380048274993896
0,23,7,16,0.0,0.284654438495636,0.8380048274993896
0,23,5,96,0.0,0.0724952444434166,0.8380048274993896
0,23,3,23,0.782608695652174,0.0358692891895771,0.8380048274993896
0,23,6,40,0.1,0.07757287472486496,0.8380048274993896
0,23,8,70,0.37142857142857144,0.027832452207803726,0.8380048274993896
0,23,2,1,1.0,0.6777178645133972,0.8380048274993896
0,23,4,4,0.25,0.4390714764595032,0.8380048274993896
0,23,0,5,0.2,0.6705465912818909,0.8380048274993896
0,24,6,47,0.02127659574468085,0.06374121457338333,0.8380048274993896
0,24,3,28,0.5,0.04061222821474075,0.8380048274993896
0,24,5,14,0.0,0.5505076050758362,0.8380048274993896
0,24,8,70,0.37142857142857144,0.02556302398443222,0.8380048274993896
0,24,2,54,0.2037037037037037,0.03685946762561798,0.8380048274993896
0,24,4,29,0.1724137931034483,0.06999609619379044,0.8380048274993896
0,24,0,7,0.0,0.4536038339138031,0.8380048274993896
0,24,7,14,0.0,0.35172274708747864,0.8380048274993896
0,24,9,3,0.3333333333333333,0.6710018515586853,0.8380048274993896
0,24,1,1,0.0,2.9628121852874756,0.8380048274993896
0,25,1,84,0.3333333333333333,0.016709214076399803,0.8380048274993896
0,25,7,123,0.0,0.03381416201591492,0.8380048274993896
0,25,3,35,0.5428571428571428,0.0327976830303669,0.8380048274993896
0,25,4,46,0.13043478260869565,0.041444532573223114,0.8380048274993896
0,25,5,4,0.0,1.4678868055343628,0.8380048274993896
0,25,2,22,0.45454545454545453,0.07578902691602707,0.8380048274993896
0,25,0,49,0.02040816326530612,0.06560759991407394,0.8380048274993896
0,25,6,3,0.0,1.0447813272476196,0.8380048274993896
0,26,9,52,0.0,0.04674280062317848,0.8380048274993896
0,26,7,77,0.0,0.05506778135895729,0.8380048274993896
0,26,4,54,0.09259259259259259,0.03880945220589638,0.8380048274993896
0,26,6,54,0.1111111111111111,0.0578027106821537,0.8380048274993896
0,26,3,42,0.5714285714285714,0.02896898426115513,0.8380048274993896
0,26,5,14,0.0,0.5709340572357178,0.8380048274993896
0,26,1,31,0.25806451612903225,0.053291719406843185,0.8380048274993896
0,26,0,15,0.06666666666666667,0.20547176897525787,0.8380048274993896
0,26,8,20,0.5,0.07773604243993759,0.8380048274993896
0,26,2,1,0.0,2.928530216217041,0.8380048274993896
0,27,6,81,0.09876543209876543,0.042251333594322205,0.8380048274993896
0,27,8,94,0.39361702127659576,0.016003012657165527,0.8380048274993896
0,27,2,52,0.3076923076923077,0.0378948450088501,0.8380048274993896
0,27,3,25,0.48,0.05514226853847504,0.8380048274993896
0,27,4,59,0.11864406779661017,0.034332551062107086,0.8380048274993896
0,27,0,21,0.0,0.17750783264636993,0.8380048274993896
0,27,5,15,0.0,0.4371855556964874,0.8380048274993896
0,27,1,6,0.5,0.23359650373458862,0.8380048274993896
0,27,7,14,0.0,0.32812362909317017,0.8380048274993896
0,28,8,78,0.5,0.019804809242486954,0.8380048274993896
0,28,2,113,0.3185840707964602,0.017510825768113136,0.8380048274993896
0,28,6,37,0.13513513513513514,0.08302301913499832,0.8380048274993896
0,28,7,53,0.0,0.08369405567646027,0.8380048274993896
0,28,3,64,0.53125,0.017660079523921013,0.8380048274993896
0,28,4,24,0.08333333333333333,0.09168898314237595,0.8380048274993896
0,28,0,18,0.1111111111111111,0.16369640827178955,0.8380048274993896
0,28,5,24,0.0,0.27908605337142944,0.8380048274993896
0,28,1,14,0.2857142857142857,0.11687903851270676,0.8380048274993896
0,29,1,19,0.15789473684210525,0.08494880795478821,0.8380048274993896
0,29,4,40,0.1,0.051601994782686234,0.8380048274993896
0,29,6,30,0.06666666666666667,0.11712635308504105,0.8380048274993896
0,29,5,31,0.0,0.22800754010677338,0.8380048274993896
0,29,8,24,0.2916666666666667,0.06609810143709183,0.8380048274993896
0,29,2,13,0.15384615384615385,0.16437500715255737,0.8380048274993896
0,29,9,16,0.0,0.14329032599925995,0.8380048274993896
0,29,3,93,0.5698924731182796,0.012424875050783157,0.8380048274993896
0,29,0,9,0.0,0.36394116282463074,0.8380048274993896
0,29,7,13,0.0,0.3456222116947174,0.8380048274993896
0,30,8,24,0.4166666666666667,0.07144906371831894,0.8380048274993896
0,30,6,22,0.045454545454545456,0.15053634345531464,0.8380048274993896
0,30,0,42,0.023809523809523808,0.08290091902017593,0.8380048274993896
0,30,9,37,0.0,0.05870763584971428,0.8380048274993896
0,30,4,51,0.17647058823529413,0.04019825533032417,0.8380048274993896
0,30,7,6,0.0,0.7279395461082458,0.8380048274993896
0,30,5,34,0.0,0.21005071699619293,0.8380048274993896
0,30,1,13,0.3076923076923077,0.12080546468496323,0.8380048274993896
0,30,2,9,0.2222222222222222,0.2244379222393036,0.8380048274993896
0,30,3,10,0.5,0.1603364199399948,0.8380048274993896
0,31,3,11,0.6363636363636364,0.10349781811237335,0.8380048274993896
0,31,6,185,0.0972972972972973,0.0178793054074049,0.8380048274993896
0,31,7,51,0.0,0.07961243391036987,0.8380048274993896
0,31,0,19,0.05263157894736842,0.1816251575946808,0.8380048274993896
0,31,4,3,0.0,0.7927899360656738,0.8380048274993896
0,31,1,3,0.3333333333333333,0.4185660779476166,0.8380048274993896
0,31,8,30,0.6,0.04723469167947769,0.8380048274993896
0,31,2,5,0.2,0.4553259313106537,0.8380048274993896
0,31,5,2,0.0,3.41644287109375,0.8380048274993896
0,31,9,4,0.0,0.6000765562057495,0.8380048274993896
0,32,3,113,0.6283185840707964,0.009897059760987759,0.8380048274993896
0,32,4,56,0.125,0.03325808793306351,0.8380048274993896
0,32,6,11,0.09090909090909091,0.2167116105556488,0.8380048274993896
0,32,5,61,0.0,0.11431249976158142,0.8380048274993896
0,32,9,14,0.0,0.16002047061920166,0.8380048274993896
0,32,2,15,0.3333333333333333,0.12903667986392975,0.8380048274993896
0,32,1,21,0.2857142857142857,0.07205776125192642,0.8380048274993896
0,32,7,25,0.0,0.17193758487701416,0.8380048274993896
0,32,0,9,0.0,0.4520052373409271,0.8380048274993896
0,33,6,44,0.022727272727272728,0.07061068713665009,0.8380048274993896
0,33,9,30,0.03333333333333333,0.08121994137763977,0.8380048274993896
0,33,7,5,0.0,1.0765198469161987,0.8380048274993896
0,33,1,46,0.34782608695652173,0.032964929938316345,0.8380048274993896
0,33,2,22,0.2727272727272727,0.09094405174255371,0.8380048274993896
0,33,0,9,0.0,0.3762703239917755,0.8380048274993896
0,33,3,38,0.631578947368421,0.031051557511091232,0.8380048274993896
0,33,5,19,0.0,0.34797772765159607,0.8380048274993896
0,33,4,16,0.125,0.1384030282497406,0.8380048274993896
0,33,8,1,0.0,1.8040457963943481,0.8380048274993896
0,34,0,49,0.0,0.07392165809869766,0.8380048274993896
0,34,1,45,0.3333333333333333,0.028740644454956055,0.8380048274993896
0,34,7,25,0.0,0.17028050124645233,0.8380048274993896
0,34,3,95,0.7263157894736842,0.010495783761143684,0.8380048274993896
0,34,5,19,0.0,0.35518741607666016,0.8380048274993896
0,34,4,74,0.05405405405405406,0.030045734718441963,0.8380048274993896
0,34,2,45,0.17777777777777778,0.047122854739427567,0.8380048274993896
0,34,6,6,0.16666666666666666,0.6582125425338745,0.8380048274993896
0,35,0,147,0.04081632653061224,0.02297479286789894,0.8380048274993896
0,35,7,57,0.0,0.07720647007226944,0.8380048274993896
0,35,3,27,0.4444444444444444,0.052881818264722824,0.8380048274993896
0,35,8,103,0.49514563106796117,0.01483062282204628,0.8380048274993896
0,35,1,25,0.28,0.06373140960931778,0.8380048274993896
0,35,2,28,0.21428571428571427,0.07448548078536987,0.8380048274993896
0,35,6,5,0.0,0.640716552734375,0.8380048274993896
0,35,5,10,0.0,0.7371382117271423,0.8380048274993896
0,35,4,2,0.5,0.5259189009666443,0.8380048274993896
0,36,6,26,0.07692307692307693,0.11949144303798676,0.8380048274993896
0,36,8,105,0.4,0.015580322593450546,0.8380048274993896
0,36,1,61,0.26229508196721313,0.02399814873933792,0.8380048274993896
0,36,3,46,0.6956521739130435,0.024977870285511017,0.8380048274993896
0,36,7,53,0.018867924528301886,0.08798649907112122,0.8380048274993896
0,36,5,10,0.0,0.6372443437576294,0.8380048274993896
0,36,0,25,0.04,0.12918251752853394,0.8380048274993896
0,36,4,23,0.17391304347826086,0.09045634418725967,0.8380048274993896
0,36,2,31,0.1935483870967742,0.0662376806139946,0.8380048274993896
0,37,9,194,0.03608247422680412,0.012690137140452862,0.8380048274993896
0,37,8,181,0.3867403314917127,0.008757960051298141,0.8380048274993896
0,37,6,31,0.0,0.10800399631261826,0.8380048274993896
0,37,1,52,0.25,0.029228147119283676,0.8380048274993896
0,37,4,1,0.0,2.189880132675171,0.8380048274993896
0,37,7,14,0.0,0.2836941182613373,0.8380048274993896
0,37,2,2,0.5,0.6362917423248291,0.8380048274993896
0,37,5,9,0.0,0.7890956401824951,0.8380048274993896
0,37,3,1,1.0,0.3932288885116577,0.8380048274993896
0,38,8,43,0.4186046511627907,0.03461529687047005,0.8380048274993896
0,38,2,75,0.2,0.02812841348350048,0.8380048274993896
0,38,9,147,0.027210884353741496,0.016328977420926094,0.8380048274993896
0,38,0,59,0.03389830508474576,0.05384914204478264,0.8380048274993896
0,38,3,21,0.5714285714285714,0.052945755422115326,0.8380048274993896
0,38,6,17,0.058823529411764705,0.19516471028327942,0.8380048274993896
0,38,4,8,0.125,0.2545817494392395,0.8380048274993896
0,38,7,21,0.0,0.22655989229679108,0.8380048274993896
0,38,1,10,0.4,0.11508927494287491,0.8380048274993896
0,38,5,3,0.0,2.6574547290802,0.8380048274993896
0,39,0,43,0.0,0.07036375254392624,0.8380048274993896
0,39,1,39,0.15384615384615385,0.03958059102296829,0.8380048274993896
0,39,9,61,0.04918032786885246,0.04006550833582878,0.8380048274993896
0,39,7,85,0.0,0.04702482372522354,0.8380048274993896
0,39,2,41,0.36585365853658536,0.04121866449713707,0.8380048274993896
0,39,5,55,0.0,0.13006822764873505,0.8380048274993896
0,39,4,34,0.08823529411764706,0.05617475137114525,0.8380048274993896
0,39,3,5,0.4,0.3637392520904541,0.8380048274993896
0,39,6,10,0.1,0.2910937964916229,0.8380048274993896
0,39,8,26,0.4230769230769231,0.06294320523738861,0.8380048274993896
0,40,1,21,0.19047619047619047,0.08469146490097046,0.8380048274993896
0,40,2,106,0.2830188679245283,0.019536495208740234,0.8380048274993896
0,40,8,125,0.456,0.012803995050489902,0.8380048274993896
0,40,3,1,0.0,1.0461320877075195,0.8380048274993896
0,40,4,69,0.10144927536231885,0.030756918713450432,0.8380048274993896
0,40,0,24,0.041666666666666664,0.1389225274324417,0.8380048274993896
0,40,7,10,0.0,0.4652388095855713,0.8380048274993896
0,40,6,26,0.038461538461538464,0.13586397469043732,0.8380048274993896
0,40,5,7,0.0,1.1301023960113525,0.8380048274993896
0,41,4,173,0.09826589595375723,0.012363683432340622,0.8380048274993896
0,41,7,30,0.0,0.16983363032341003,0.8380048274993896
0,41,6,49,0.061224489795918366,0.06267363578081131,0.8380048274993896
0,41,1,7,0.2857142857142857,0.21678434312343597,0.8380048274993896
0,41,0,32,0.0,0.10845275968313217,0.8380048274993896
0,41,2,26,0.4230769230769231,0.07104159146547318,0.8380048274993896
0,41,3,9,0.5555555555555556,0.15788571536540985,0.8380048274993896
0,41,5,24,0.0,0.3367285430431366,0.8380048274993896
0,42,2,13,0.23076923076923078,0.15161754190921783,0.8380048274993896
0,42,6,72,0.1388888888888889,0.043790023773908615,0.8380048274993896
0,42,0,19,0.05263157894736842,0.18195714056491852,0.8380048274993896
0,42,7,58,0.017241379310344827,0.07211730629205704,0.8380048274993896
0,42,9,68,0.029411764705882353,0.03535976633429527,0.8380048274993896
0,42,5,29,0.0,0.24062597751617432,0.8380048274993896
0,42,3,78,0.5641025641025641,0.015752825886011124,0.8380048274993896
0,42,8,15,0.26666666666666666,0.1214146763086319,0.8380048274993896
0,42,4,28,0.14285714285714285,0.072604238986969,0.8380048274993896
0,42,1,4,0.25,0.4329565465450287,0.8380048274993896
0,43,7,30,0.0,0.1437976211309433,0.8380048274993896
0,43,1,43,0.3023255813953488,0.035596929490566254,0.8380048274993896
0,43,4,48,0.14583333333333334,0.03924386575818062,0.8380048274993896
0,43,3,27,0.6666666666666666,0.04440911114215851,0.8380048274993896
0,43,5,59,0.0,0.11955059319734573,0.8380048274993896
0,43,6,47,0.0851063829787234,0.06594974547624588,0.8380048274993896
0,43,9,17,0.0,0.146814227104187,0.8380048274993896
0,43,2,13,0.3076923076923077,0.13687314093112946,0.8380048274993896
0,43,0,6,0.0,0.5490018129348755,0.8380048274993896
0,43,8,1,1.0,1.1292495727539062,0.8380048274993896
0,44,6,154,0.09090909090909091,0.01993059739470482,0.8380048274993896
0,44,3,74,0.4864864864864865,0.01632745936512947,0.8380048274993896
0,44,4,13,0.0,0.1580900400876999,0.8380048274993896
0,44,2,56,0.19642857142857142,0.03866913542151451,0.8380048274993896
0,44,0,48,0.041666666666666664,0.06588070839643478,0.8380048274993896
0,44,5,10,0.0,0.6393238306045532,0.8380048274993896
0,44,1,43,0.3488372093023256,0.03231877088546753,0.8380048274993896
0,45,6,80,0.0375,0.04149267077445984,0.8380048274993896
0,45,0,20,0.05,0.17970554530620575,0.8380048274993896
0,45,1,40,0.45,0.031535856425762177,0.8380048274993896
0,45,7,21,0.0,0.17872250080108643,0.8380048274993896
0,45,8,10,0.3,0.16933418810367584,0.8380048274993896
0,45,2,11,0.18181818181818182,0.21356643736362457,0.8380048274993896
0,45,3,7,0.7142857142857143,0.1560499668121338,0.8380048274993896
0,45,9,11,0.09090909090909091,0.16184420883655548,0.8380048274993896
0,45,4,2,0.0,1.322817325592041,0.8380048274993896
0,46,7,223,0.004484304932735426,0.017931845039129257,0.8380048274993896
0,46,0,57,0.03508771929824561,0.05699995532631874,0.8380048274993896
0,46,1,72,0.2916666666666667,0.02072816900908947,0.8380048274993896
0,46,5,35,0.0,0.19144761562347412,0.8380048274993896
0,46,3,27,0.6296296296296297,0.04645819216966629,0.8380048274993896
0,46,6,6,0.0,0.631799042224884,0.8380048274993896
0,46,4,7,0.2857142857142857,0.27616143226623535,0.8380048274993896
0,46,2,15,0.13333333333333333,0.13777968287467957,0.8380048274993896
0,47,9,102,0.06862745098039216,0.023304684087634087,0.8380048274993896
0,47,4,16,0.0625,0.13120444118976593,0.8380048274993896
0,47,2,30,0.16666666666666666,0.07817704230546951,0.8380048274993896
0,47,7,88,0.0,0.050632916390895844,0.8380048274993896
0,47,6,5,0.2,0.7306386232376099,0.8380048274993896
0,47,8,31,0.45161290322580644,0.04367932677268982,0.8380048274993896
0,47,5,6,0.0,1.2816410064697266,0.8380048274993896
0,47,1,10,0.4,0.13179944455623627,0.8380048274993896
0,47,0,8,0.125,0.32527869939804077,0.8380048274993896
0,47,3,5,0.2,0.23654775321483612,0.8380048274993896
0,48,0,81,0.0,0.04351938143372536,0.8380048274993896
0,48,8,20,0.4,0.08307452499866486,0.8380048274993896
0,48,9,78,0.05128205128205128,0.03138980269432068,0.8380048274993896
0,48,6,72,0.08333333333333333,0.04637708514928818,0.8380048274993896
0,48,2,26,0.19230769230769232,0.07875622808933258,0.8380048274993896
0,48,3,32,0.6875,0.03207607939839363,0.8380048274993896
0,48,4,26,0.23076923076923078,0.07262180745601654,0.8380048274993896
0,48,5,18,0.05555555555555555,0.3775785267353058,0.8380048274993896
0,48,1,12,0.25,0.10311592370271683,0.8380048274993896
0,49,9,123,0.032520325203252036,0.020444033667445183,0.8380048274993896
0,49,1,20,0.2,0.07290426641702652,0.8380048274993896
